Winkel;Force left;Force right;Total press force;Kanal LENKIMAS DS;Kanal LENKIMAS OS;Kanal TARP PUANSONU;Kanal ROUND PUNCH;OS DOUBLE;DS DOUBLE;PLOTIS OS;SLIDE
26,700;0,000;0,000;0,000;0,000;22,000;-22,000;-136,000;0,183;0,244;1999,939;0,305
26,800;0,000;0,000;0,000;0,000;22,000;-22,000;-136,000;0,000;0,061;1999,939;0,305
26,900;0,000;0,000;0,000;0,000;22,000;-22,000;-144,229;0,061;0,183;1999,939;0,122
27,000;0,000;0,000;0,000;0,000;22,000;-22,000;-159,000;0,061;0,244;1999,939;0,183
27,100;0,000;0,000;0,000;0,000;22,000;-22,000;-159,000;0,000;0,244;1999,939;0,244
27,200;0,000;0,000;0,000;0,000;22,000;-22,000;-159,000;0,183;0,122;1999,939;0,183
27,300;0,000;0,000;0,000;0,000;22,000;-22,000;-159,000;0,183;0,244;1999,939;0,061
27,400;0,000;0,000;0,000;0,000;22,000;-22,000;-159,000;0,000;0,122;1999,939;0,244
27,500;0,000;0,000;0,000;0,000;22,000;-22,000;-159,000;0,061;0,183;1999,939;0,183
27,600;0,000;0,000;0,000;0,000;22,000;-22,000;-159,000;0,061;0,183;1999,939;0,122
27,700;0,000;0,000;0,000;0,000;22,000;-22,000;-159,000;0,061;0,183;1999,939;0,000
27,800;0,000;0,000;0,000;0,000;22,000;-22,000;-159,000;0,122;0,061;1999,939;0,122
27,900;0,000;0,000;0,000;0,000;22,000;-22,000;-159,000;0,000;0,183;1999,939;0,183
28,000;0,000;0,000;0,000;0,000;22,000;-22,000;-159,000;0,061;0,122;1999,939;0,183
28,100;0,000;0,000;0,000;0,000;22,000;-22,000;-159,000;0,122;0,183;1999,939;0,000
28,200;0,000;0,000;0,000;0,000;22,000;-22,000;-159,000;0,061;0,183;1999,939;0,183
28,300;0,000;0,000;0,000;0,000;22,000;-22,000;-159,000;0,061;0,183;1999,939;0,183
28,400;0,000;0,000;0,000;0,000;22,000;-22,000;-159,000;0,000;0,183;1999,939;0,183
28,500;0,000;0,000;0,000;0,000;22,000;-22,000;-159,000;0,061;0,183;1999,939;0,183
28,600;0,000;0,000;0,000;0,000;22,000;-22,000;-159,000;0,000;0,122;1999,939;0,244
28,700;0,000;0,000;0,000;0,000;22,000;-22,000;-159,000;0,061;0,244;1999,939;0,183
28,800;0,000;0,000;0,000;0,000;22,000;-22,000;-159,000;0,000;0,122;1999,939;0,122
28,900;0,000;0,000;0,000;0,000;22,000;-22,000;-159,000;0,061;0,122;1999,939;0,183
29,000;0,000;0,000;0,000;0,000;22,000;-22,000;-159,000;0,000;0,061;1999,939;0,244
29,100;0,000;0,000;0,000;0,000;22,000;-22,000;-159,000;0,000;0,183;1999,939;0,183
29,200;0,000;0,000;0,000;0,000;22,000;-22,000;-159,000;0,000;0,122;1999,939;0,305
29,300;0,000;0,000;0,000;0,000;22,000;-22,000;-159,000;0,061;0,183;1999,939;0,183
29,400;0,000;0,000;0,000;0,000;22,000;-22,000;-159,000;0,061;0,305;1999,939;0,305
29,500;0,000;0,000;0,000;0,000;22,000;-22,000;-159,000;0,061;0,183;1999,939;0,122
29,600;0,000;0,000;0,000;0,000;22,000;-22,000;-159,000;0,061;0,183;1999,939;0,305
29,700;0,000;0,000;0,000;0,000;22,000;-22,000;-159,000;0,061;0,122;1999,939;0,183
29,800;0,000;0,000;0,000;0,000;22,000;-22,000;-159,000;-0,061;0,244;1999,939;0,000
29,900;0,000;0,000;0,000;0,000;22,000;-22,000;-159,000;0,000;0,244;1999,939;0,183
30,000;0,000;0,000;0,000;0,000;22,000;-22,000;-159,000;0,000;0,244;1999,939;0,122
30,100;0,000;0,000;0,000;0,000;22,000;-22,000;-159,000;0,000;0,183;1999,939;0,244
30,200;0,000;0,000;0,000;0,000;22,000;-22,000;-159,000;0,061;0,061;1999,939;0,183
30,300;0,000;0,000;0,000;0,000;22,000;-22,000;-159,000;0,000;0,183;1999,939;0,244
30,400;0,000;0,000;0,000;0,000;22,000;-22,000;-166,872;0,000;0,183;1999,939;0,122
30,500;0,000;0,000;0,000;0,000;22,000;-22,000;-173,128;0,061;0,244;1999,939;0,183
30,600;0,000;0,000;0,000;0,000;22,000;-22,000;-159,000;-0,061;0,183;1999,939;0,183
30,700;0,000;0,000;0,000;0,000;22,000;-22,000;-159,000;0,000;0,183;1999,939;0,244
30,800;0,000;0,000;0,000;0,000;22,000;-22,000;-159,000;0,061;0,183;1999,939;0,183
30,900;0,000;0,000;0,000;0,000;22,000;-22,000;-159,000;0,000;0,305;1999,939;0,061
31,000;0,000;0,000;0,000;0,000;22,000;-22,000;-159,000;0,000;0,183;1999,939;0,244
31,100;0,000;0,000;0,000;0,000;22,000;-22,000;-166,872;0,000;0,122;1999,939;0,061
31,200;0,000;0,000;0,000;0,000;22,000;-22,000;-181,000;0,122;0,061;1999,939;0,122
31,300;0,000;0,000;0,000;0,000;22,000;-22,000;-181,000;0,061;0,183;1999,939;0,183
31,400;0,000;0,000;0,000;0,000;22,000;-22,000;-173,128;0,061;0,183;1999,939;0,183
31,500;0,000;0,000;0,000;0,000;22,000;-22,000;-166,872;-0,122;0,122;1999,939;0,244
31,600;0,000;0,000;0,000;0,000;22,000;-22,000;-181,000;0,122;0,183;1999,939;0,122
31,700;0,000;0,000;0,000;0,000;22,000;-22,000;-173,128;0,000;0,244;1999,939;0,183
31,800;0,000;0,000;0,000;0,000;22,000;-22,000;-166,872;0,061;0,183;1999,939;0,122
31,900;0,000;0,000;0,000;0,000;22,000;-22,000;-181,000;0,000;0,061;1999,939;0,183
32,000;0,000;0,000;0,000;0,000;22,000;-22,000;-181,000;0,061;0,183;1999,939;0,122
32,100;0,000;0,000;0,000;0,000;22,000;-22,000;-181,000;0,122;0,122;1999,939;0,183
32,200;0,000;0,000;0,000;0,000;22,000;-22,000;-181,000;0,122;0,183;1999,939;0,122
32,300;0,000;0,000;0,000;0,000;22,000;-22,000;-181,000;0,122;0,122;1999,939;0,183
32,400;0,000;0,000;0,000;0,000;22,000;-22,000;-181,000;0,122;0,183;1999,939;0,183
32,500;0,000;0,000;0,000;0,000;22,000;-22,000;-181,000;0,061;0,244;1999,939;0,183
32,600;0,000;0,000;0,000;0,000;22,000;-22,000;-181,000;0,000;0,061;1999,939;0,061
32,700;0,000;0,000;0,000;0,000;22,000;-22,000;-181,000;0,061;0,183;1999,939;0,183
32,800;0,000;0,000;0,000;0,000;22,000;-22,000;-181,000;0,061;0,183;1999,939;0,183
32,900;0,000;0,000;0,000;0,000;22,000;-22,000;-181,000;0,061;0,183;1999,939;0,183
33,000;0,000;0,000;0,000;0,000;22,000;-22,000;-181,000;0,000;0,183;1999,939;0,122
33,100;0,000;0,000;0,000;0,000;22,000;-22,000;-181,000;0,061;0,061;1999,939;0,244
33,200;0,000;0,000;0,000;0,000;22,000;-22,000;-181,000;0,183;0,183;1999,939;0,122
33,300;0,000;0,000;0,000;0,000;22,000;-22,000;-181,000;0,000;0,183;1999,939;0,305
33,400;0,000;0,000;0,000;0,000;22,000;-22,000;-181,000;0,061;0,183;1999,939;0,183
33,500;0,000;0,000;0,000;0,000;22,000;-22,000;-181,000;0,000;0,305;1999,939;0,183
33,600;0,000;0,000;0,000;0,000;22,000;-22,000;-181,000;0,183;0,183;1999,939;0,183
33,700;0,000;0,000;0,000;0,000;22,000;-22,000;-181,000;-0,061;0,122;1999,939;0,183
33,800;0,000;0,000;0,000;0,000;22,000;-22,000;-181,000;0,183;0,305;1999,939;0,244
33,900;0,000;0,000;0,000;0,000;22,000;-22,000;-181,000;0,061;0,183;1999,939;0,183
34,000;0,000;0,000;0,000;0,000;22,000;-22,000;-181,000;0,000;0,244;1999,939;0,244
34,100;0,000;0,000;0,000;0,000;22,000;-22,000;-181,000;0,061;0,183;1999,939;0,183
34,200;0,000;0,000;0,000;0,000;22,000;-22,000;-181,000;-0,061;0,183;1999,939;0,122
34,300;0,000;0,000;0,000;0,000;22,000;-22,000;-181,000;-0,061;0,244;1999,939;0,122
34,400;0,000;0,000;0,000;0,000;22,000;-22,000;-181,000;0,000;0,183;1999,939;0,061
34,500;0,000;0,000;0,000;0,000;22,000;-22,000;-181,000;0,000;0,244;1999,939;0,244
34,600;0,000;0,000;0,000;0,000;22,000;-22,000;-181,000;0,122;0,183;1999,939;0,183
34,700;0,000;0,000;0,000;0,000;22,000;-22,000;-181,000;-0,061;0,244;1999,939;0,183
34,800;0,000;0,000;0,000;0,000;22,000;-22,000;-181,000;-0,061;0,244;1999,939;0,305
34,900;0,000;0,000;0,000;0,000;22,000;-22,000;-181,000;0,183;0,183;1999,939;0,061
35,000;0,000;0,000;0,000;0,000;22,000;-22,000;-181,000;0,061;0,244;1999,939;0,183
35,100;0,000;0,000;0,000;0,000;22,000;-22,000;-189,229;0,061;0,183;1999,939;0,061
35,200;0,000;0,000;0,000;0,000;22,000;-22,000;-195,771;-0,061;0,061;1999,939;0,061
35,300;0,000;0,000;0,000;0,000;22,000;-22,000;-181,000;0,000;0,244;1999,939;0,183
35,400;0,000;0,000;0,000;0,000;22,000;-22,000;-189,229;0,000;0,183;1999,939;0,122
35,500;0,000;0,000;0,000;0,000;22,000;-22,000;-204,000;0,000;0,122;1999,939;0,183
35,600;0,000;0,000;0,000;0,000;22,000;-22,000;-204,000;-0,061;0,183;1999,939;0,183
35,700;0,000;0,000;0,000;0,000;22,000;-22,000;-195,771;0,183;0,183;1999,939;0,183
35,800;0,000;0,000;0,000;0,000;22,000;-22,000;-189,229;0,000;0,122;1999,939;0,183
35,900;0,000;0,000;0,000;0,000;22,000;-22,000;-204,000;0,122;0,183;1999,939;0,122
36,000;0,000;0,000;0,000;0,000;22,000;-22,000;-204,000;0,061;0,183;1999,939;0,122
36,100;0,000;0,000;0,000;0,000;22,000;-22,000;-204,000;0,122;0,183;1999,939;0,122
36,200;0,000;0,000;0,000;0,000;22,000;-22,000;-204,000;0,000;0,122;1999,939;0,183
36,300;0,000;0,000;0,000;0,000;22,000;-22,000;-204,000;0,122;0,183;1999,939;0,122
36,400;0,000;0,000;0,000;0,000;22,000;-22,000;-204,000;0,000;0,183;1999,939;0,183
36,500;0,000;0,000;0,000;0,000;22,000;-22,000;-204,000;0,061;0,183;1999,939;0,183
36,600;0,000;0,000;0,000;0,000;22,000;-22,000;-204,000;0,000;0,183;1999,939;0,122
36,700;0,000;0,000;0,000;0,000;22,000;-22,000;-204,000;0,000;0,305;1999,939;0,244
36,800;0,000;0,000;0,000;0,000;22,000;-22,000;-204,000;0,000;0,061;1999,939;0,122
36,900;0,000;0,000;0,000;0,000;22,000;-22,000;-204,000;0,000;0,122;1999,939;0,122
37,000;0,000;0,000;0,000;0,000;22,000;-22,000;-204,000;0,061;0,183;1999,939;0,183
37,100;0,000;0,000;0,000;0,000;22,000;-22,000;-204,000;0,000;0,183;1999,939;0,122
37,200;0,000;0,000;0,000;0,000;22,000;-22,000;-204,000;0,061;0,244;1999,939;0,183
37,300;0,000;0,000;0,000;0,000;22,000;-22,000;-204,000;0,061;0,122;1999,939;0,183
37,400;0,000;0,000;0,000;0,000;22,000;-22,000;-204,000;0,000;0,183;1999,939;0,122
37,500;0,000;0,000;0,000;0,000;22,000;-22,000;-204,000;-0,061;0,183;1999,939;0,183
37,600;0,000;0,000;0,000;0,000;22,000;-22,000;-204,000;0,000;0,183;1999,939;0,183
37,700;0,000;0,000;0,000;0,000;22,000;-22,000;-204,000;0,000;0,183;1999,939;0,061
37,800;0,000;0,000;0,000;0,000;22,000;-22,000;-204,000;-0,061;0,122;1999,939;0,183
37,900;0,000;0,000;0,000;0,000;22,000;-22,000;-204,000;0,122;0,183;1999,939;0,122
38,000;0,000;0,000;0,000;0,000;22,000;-22,000;-204,000;0,061;0,244;1999,939;0,183
38,100;0,000;0,000;0,000;0,000;22,000;-22,000;-204,000;0,000;0,183;1999,939;0,183
38,200;0,000;0,000;0,000;0,000;22,000;-22,000;-204,000;0,061;0,244;1999,939;0,183
38,300;0,000;0,000;0,000;0,000;22,000;-22,000;-204,000;0,061;0,122;1999,939;0,244
38,400;0,000;0,000;0,000;0,000;22,000;-22,000;-204,000;0,000;0,122;1999,939;0,183
38,500;0,000;0,000;0,000;0,000;22,000;-22,000;-204,000;0,122;0,244;1999,939;0,122
38,600;0,000;0,000;0,000;0,000;22,000;-22,000;-204,000;0,061;0,305;1999,939;0,122
38,700;0,000;0,000;0,000;0,000;22,000;-22,000;-204,000;0,061;0,122;1999,939;0,183
38,800;0,000;0,000;0,000;0,000;22,000;-22,000;-204,000;0,061;0,183;1999,939;0,183
38,900;0,000;0,000;0,000;0,000;22,000;-22,000;-204,000;0,061;0,183;1999,939;0,122
39,000;0,000;0,000;0,000;0,000;22,000;-22,000;-204,000;0,000;0,305;1999,939;0,183
39,100;0,000;0,000;0,000;0,000;22,000;-22,000;-204,000;0,000;0,061;1999,939;0,183
39,200;0,000;0,000;0,000;0,000;22,000;-22,000;-204,000;0,061;0,183;1999,939;0,183
39,300;0,000;0,000;0,000;0,000;22,000;-22,000;-204,000;0,000;0,183;1999,939;0,122
39,400;0,000;0,000;0,000;0,000;22,000;-22,000;-204,000;-0,061;0,244;1999,939;0,122
39,500;0,000;0,000;0,000;0,000;22,000;-22,000;-204,000;0,061;0,183;1999,939;0,061
39,600;0,000;0,000;0,000;0,000;22,000;-22,000;-204,000;0,000;0,061;1999,939;0,183
39,700;0,000;0,000;0,000;0,000;22,000;-22,000;-204,000;0,000;0,244;1999,939;0,122
39,800;0,000;0,000;0,000;0,000;22,000;-22,000;-204,000;-0,061;0,305;1999,939;0,183
39,900;0,000;0,000;0,000;0,000;22,000;-22,000;-204,000;0,000;0,183;1999,939;0,244
40,000;0,000;0,000;0,000;0,000;22,000;-22,000;-204,000;0,122;0,183;1999,939;0,122
40,100;0,000;0,000;0,000;0,000;22,000;-22,000;-212,229;0,122;0,244;1999,939;0,244
40,200;0,000;0,000;0,000;0,000;22,000;-22,000;-218,771;-0,122;0,183;1999,939;0,061
40,300;0,000;0,000;0,000;0,000;22,000;-22,000;-204,000;0,061;0,183;1999,939;0,183
40,400;0,000;0,000;0,000;0,000;22,000;-22,000;-204,000;0,061;0,244;1999,939;0,183
40,500;0,000;0,000;0,000;0,000;22,000;-22,000;-204,000;0,000;0,244;1999,939;0,183
40,600;0,000;0,000;0,000;0,000;22,000;-22,000;-212,229;0,000;0,122;1999,939;0,183
40,700;0,000;0,000;0,000;0,000;22,000;-22,000;-218,771;0,122;0,183;1999,939;0,061
40,800;0,000;0,000;0,000;0,000;22,000;-22,000;-212,229;0,122;0,183;1999,939;0,244
40,900;0,000;0,000;0,000;0,000;22,000;-22,000;-227,000;0,061;0,244;1999,939;0,061
41,000;0,000;0,000;0,000;0,000;22,000;-22,000;-227,000;0,000;0,305;1999,939;0,183
41,100;0,000;0,000;0,000;0,000;22,000;-22,000;-227,000;0,183;0,305;1999,939;0,183
41,200;0,000;0,000;0,000;0,000;22,000;-22,000;-227,000;0,000;0,000;1999,939;0,244
41,300;0,000;0,000;0,000;0,000;22,000;-22,000;-227,000;0,000;0,183;1999,939;0,244
41,400;0,000;0,000;0,000;0,000;22,000;-22,000;-227,000;0,000;0,183;1999,939;0,305
41,500;0,000;0,000;0,000;0,000;22,000;-22,000;-227,000;0,000;0,244;1999,939;0,183
41,600;0,000;0,000;0,000;0,000;22,000;-22,000;-227,000;0,061;0,244;1999,939;0,183
41,700;0,000;0,000;0,000;0,000;22,000;-22,000;-227,000;0,122;0,305;1999,939;0,244
41,800;0,000;0,000;0,000;0,000;22,000;-22,000;-227,000;0,061;0,183;1999,939;0,122
41,900;0,000;0,000;0,000;0,000;22,000;-22,000;-227,000;-0,061;0,183;1999,939;0,183
42,000;0,000;0,000;0,000;0,000;22,000;-22,000;-227,000;0,000;0,122;1999,939;0,183
42,100;0,000;0,000;0,000;0,000;22,000;-22,000;-227,000;0,061;0,122;1999,939;0,183
42,200;0,000;0,000;0,000;0,000;22,000;-22,000;-227,000;0,122;0,183;1999,939;0,183
42,300;0,000;0,000;0,000;0,000;22,000;-22,000;-227,000;0,000;0,183;1999,939;0,183
42,400;0,000;0,000;0,000;0,000;22,000;-22,000;-227,000;0,122;0,122;1999,939;0,305
42,500;0,000;0,000;0,000;0,000;22,000;-22,000;-227,000;0,061;0,183;1999,939;0,183
42,600;0,000;0,000;0,000;0,000;22,000;-22,000;-227,000;0,061;0,244;1999,939;0,122
42,700;0,000;0,000;0,000;0,000;22,000;-22,000;-227,000;0,000;0,183;1999,939;0,244
42,800;0,000;0,000;0,000;0,000;22,000;-22,000;-227,000;0,061;0,183;1999,939;0,122
42,900;0,000;0,000;0,000;0,000;22,000;-22,000;-227,000;0,000;0,183;1999,939;0,305
43,000;0,000;0,000;0,000;0,000;22,000;-22,000;-227,000;0,000;0,183;1999,939;0,183
43,100;0,000;0,000;0,000;0,000;22,000;-22,000;-227,000;0,061;0,122;1999,939;0,122
43,200;0,000;0,000;0,000;0,000;22,000;-22,000;-227,000;0,000;0,183;1999,939;0,244
43,300;0,000;0,000;0,000;0,000;22,000;-22,000;-227,000;0,122;0,183;1999,939;0,122
43,400;0,000;0,000;0,000;0,000;22,000;-22,000;-227,000;0,000;0,183;1999,939;0,244
43,500;0,000;0,000;0,000;0,000;22,000;-22,000;-227,000;0,000;0,183;1999,939;0,122
43,600;0,000;0,000;0,000;0,000;22,000;-22,000;-227,000;0,061;0,122;1999,939;0,122
43,700;0,000;0,000;0,000;0,000;22,000;-22,000;-227,000;0,061;0,244;1999,939;0,183
43,800;0,000;0,000;0,000;0,000;22,000;-22,000;-227,000;0,000;0,305;1999,939;0,061
43,900;0,000;0,000;0,000;0,000;22,000;-22,000;-227,000;0,061;0,244;1999,939;0,183
44,000;0,000;0,000;0,000;0,000;22,000;-22,000;-227,000;0,183;0,183;1999,939;0,183
44,100;0,000;0,000;0,000;0,000;22,000;-22,000;-227,000;-0,122;0,122;1999,939;0,122
44,200;0,000;0,000;0,000;0,000;22,000;-22,000;-227,000;0,061;0,244;1999,939;0,244
44,300;0,000;0,000;0,000;0,000;22,000;-22,000;-227,000;0,061;0,183;1999,939;0,183
44,400;0,000;0,000;0,000;0,000;22,000;-22,000;-227,000;0,183;0,183;1999,939;0,122
44,500;0,000;0,000;0,000;0,000;22,000;-22,000;-227,000;0,000;0,183;1999,939;0,122
44,600;0,000;0,000;0,000;0,000;22,000;-22,000;-227,000;0,122;0,122;1999,939;0,183
44,700;0,000;0,000;0,000;0,000;22,000;-22,000;-227,000;0,000;0,122;1999,939;0,244
44,800;0,000;0,000;0,000;0,000;22,000;-22,000;-227,000;0,122;0,244;1999,939;0,061
44,900;0,000;0,000;0,000;0,000;22,000;-22,000;-227,000;0,000;0,183;1999,939;0,122
45,000;0,000;0,000;0,000;0,000;22,000;-22,000;-227,000;0,061;0,183;1999,939;0,183
45,100;0,000;0,000;0,000;0,000;22,000;-22,000;-227,000;0,000;0,183;1999,939;0,244
45,200;0,000;0,000;0,000;0,000;22,000;-22,000;-227,000;0,061;0,122;1999,939;0,122
45,300;0,000;0,000;0,000;0,000;22,000;-22,000;-227,000;0,000;0,183;1999,939;0,244
45,400;0,000;0,000;0,000;0,000;22,000;-22,000;-235,229;0,061;0,183;1999,939;0,122
45,500;0,000;0,000;0,000;0,000;22,000;-22,000;-250,000;0,122;0,183;1999,939;0,183
45,600;0,000;0,000;0,000;0,000;22,000;-22,000;-241,771;0,061;0,122;1999,939;0,183
45,700;0,000;0,000;0,000;0,000;22,000;-22,000;-235,229;0,061;0,122;1999,939;0,122
45,800;0,000;0,000;0,000;0,000;22,000;-22,000;-250,000;0,061;0,183;1999,939;0,122
45,900;0,000;0,000;0,000;0,000;22,000;-22,000;-250,000;0,000;0,122;1999,939;0,183
46,000;0,000;0,000;0,000;0,000;22,000;-22,000;-250,000;0,061;0,061;1999,939;0,183
46,100;0,000;0,000;0,000;0,000;22,000;-22,000;-250,000;0,061;0,183;1999,939;0,122
46,200;0,000;0,000;0,000;0,000;22,000;-22,000;-241,771;0,061;0,183;1999,939;0,061
46,300;0,000;0,000;0,000;0,000;22,000;-22,000;-235,229;0,000;0,183;1999,939;0,122
46,400;0,000;0,000;0,000;0,000;22,000;-22,000;-250,000;0,000;0,122;1999,939;0,122
46,500;0,000;0,000;0,000;0,000;22,000;-22,000;-250,000;0,122;0,183;1999,939;0,122
46,600;0,000;0,000;0,000;0,000;22,000;-22,000;-250,000;0,061;0,183;1999,939;0,122
46,700;0,000;0,000;0,000;0,000;22,000;-22,000;-250,000;-0,061;0,183;1999,939;0,183
46,800;0,000;0,000;0,000;0,000;22,000;-22,000;-250,000;0,000;0,122;1999,939;0,183
46,900;0,000;0,000;0,000;0,000;22,000;-22,000;-250,000;0,122;0,183;1999,939;0,183
47,000;0,000;0,000;0,000;0,000;22,000;-22,000;-250,000;0,061;0,122;1999,939;0,122
47,100;0,000;0,000;0,000;0,000;22,000;-22,000;-250,000;0,000;0,122;1999,939;0,183
47,200;0,000;0,000;0,000;0,000;22,000;-22,000;-250,000;0,000;0,183;1999,939;0,122
47,300;0,000;0,000;0,000;0,000;22,000;-22,000;-250,000;0,061;0,183;1999,939;0,061
47,400;0,000;0,000;0,000;0,000;22,000;-22,000;-250,000;0,183;0,183;1999,939;0,183
47,500;0,000;0,000;0,000;0,000;22,000;-22,000;-250,000;-0,061;0,122;1999,939;0,244
47,600;0,000;0,000;0,000;0,000;22,000;-22,000;-250,000;0,183;0,183;1999,939;0,122
47,700;0,000;0,000;0,000;0,000;22,000;-22,000;-250,000;0,000;0,122;1999,939;0,183
47,800;0,000;0,000;0,000;0,000;22,000;-22,000;-250,000;0,000;0,183;1999,939;0,122
47,900;0,000;0,000;0,000;0,000;22,000;-22,000;-250,000;0,000;0,183;1999,939;0,366
48,000;0,000;0,000;0,000;0,000;22,000;-22,000;-250,000;0,122;0,305;1999,939;0,122
48,100;0,000;0,000;0,000;0,000;22,000;-22,000;-250,000;0,061;0,244;1999,939;0,183
48,200;0,000;0,000;0,000;0,000;22,000;-22,000;-250,000;0,122;0,183;1999,939;0,305
48,300;0,000;0,000;0,000;0,000;22,000;-22,000;-250,000;0,061;0,183;1999,939;0,183
48,400;0,000;0,000;0,000;0,000;22,000;-22,000;-250,000;0,000;0,122;1999,939;0,122
48,500;0,000;0,000;0,000;0,000;22,000;-22,000;-250,000;0,061;0,061;1999,939;0,244
48,600;0,000;0,000;0,000;0,000;22,000;-22,000;-250,000;0,000;0,122;1999,939;0,122
48,700;0,000;0,000;0,000;0,000;22,000;-22,000;-250,000;0,122;0,244;1999,939;0,122
48,800;0,000;0,000;0,000;0,000;22,000;-22,000;-250,000;0,061;0,183;1999,939;0,122
48,900;0,000;0,000;0,000;0,000;22,000;-22,000;-250,000;0,061;0,244;1999,939;0,061
49,000;0,000;0,000;0,000;0,000;22,000;-22,000;-250,000;0,061;0,305;1999,939;0,244
49,100;0,000;0,000;0,000;0,000;22,000;-22,000;-250,000;0,000;0,244;1999,939;0,244
49,200;0,000;0,000;0,000;0,000;22,000;-22,000;-250,000;0,183;0,244;1999,939;0,183
49,300;0,000;0,000;0,000;0,000;22,000;-22,000;-250,000;0,000;0,183;1999,939;0,122
49,400;0,000;0,000;0,000;0,000;22,000;-22,000;-250,000;0,061;0,122;1999,939;0,183
49,500;0,000;0,000;0,000;0,000;22,000;-22,000;-250,000;0,000;0,122;1999,939;0,183
49,600;0,000;0,000;0,000;0,000;22,000;-22,000;-250,000;0,000;0,244;1999,939;0,122
49,700;0,000;0,000;0,000;0,000;22,000;-22,000;-250,000;0,000;0,244;1999,939;0,183
49,800;0,000;0,000;0,000;0,000;22,000;-22,000;-250,000;0,061;0,244;1999,939;0,122
49,900;0,000;0,000;0,000;0,000;22,000;-22,000;-250,000;0,000;0,122;1999,939;0,183
50,000;0,000;0,000;0,000;0,000;22,000;-22,000;-250,000;0,000;0,122;1999,939;0,244
50,100;0,000;0,000;0,000;0,000;22,000;-22,000;-250,000;0,061;0,305;1999,939;0,183
50,200;0,000;0,000;0,000;0,000;22,000;-22,000;-250,000;0,000;0,244;1999,939;0,183
50,300;0,000;0,000;0,000;0,000;22,000;-22,000;-250,000;0,122;0,244;1999,939;0,244
50,400;0,000;0,000;0,000;0,000;22,000;-22,000;-257,872;0,000;0,183;1999,939;0,122
50,500;0,000;0,000;0,000;0,000;22,000;-22,000;-264,128;0,000;0,183;1999,939;0,183
50,600;0,000;0,000;0,000;0,000;22,000;-22,000;-250,000;0,000;0,183;1999,939;0,183
50,700;0,000;0,000;0,000;0,000;22,000;-22,000;-250,000;0,000;0,183;1999,939;0,122
50,800;0,000;0,000;0,000;0,000;22,000;-22,000;-257,872;0,061;0,244;1999,939;0,122
50,900;0,000;0,000;0,000;0,000;22,000;-22,000;-272,000;0,122;0,061;1999,939;0,122
51,000;0,000;0,000;0,000;0,000;22,000;-22,000;-272,000;0,000;0,122;1999,939;0,061
51,100;0,000;0,000;0,000;0,000;22,000;-22,000;-272,000;0,122;0,244;1999,939;0,183
51,200;0,000;0,000;0,000;0,000;22,000;-22,000;-272,000;-0,061;0,183;1999,939;0,061
51,300;0,000;0,000;0,000;0,000;22,000;-22,000;-264,128;0,000;0,183;1999,939;0,183
51,400;0,000;0,000;0,000;0,000;22,000;-22,000;-257,872;0,061;0,061;1999,939;0,183
51,500;0,000;0,000;0,000;0,000;22,000;-22,000;-272,000;0,061;0,183;1999,939;0,122
51,600;0,000;0,000;0,000;0,000;22,000;-22,000;-272,000;0,122;0,183;1999,939;0,000
51,700;0,000;0,000;0,000;0,000;22,000;-22,000;-272,000;0,122;0,183;1999,939;0,305
51,800;0,000;0,000;0,000;0,000;22,000;-22,000;-272,000;0,000;0,122;1999,939;0,183
51,900;0,000;0,000;0,000;0,000;22,000;-22,000;-272,000;0,000;0,244;1999,939;0,122
52,000;0,000;0,000;0,000;0,000;22,000;-22,000;-272,000;0,000;0,183;1999,939;0,122
52,100;0,000;0,000;0,000;0,000;22,000;-22,000;-272,000;0,122;0,183;1999,939;0,244
52,200;0,000;0,000;0,000;0,000;22,000;-22,000;-272,000;-0,061;0,183;1999,939;0,244
52,300;0,000;0,000;0,000;0,000;22,000;-22,000;-272,000;0,061;0,244;1999,939;0,183
52,400;0,000;0,000;0,000;0,000;22,000;-22,000;-272,000;0,000;0,305;1999,939;0,122
52,500;0,000;0,000;0,000;0,000;22,000;-22,000;-272,000;0,061;0,122;1999,939;0,183
52,600;0,000;0,000;0,000;0,000;22,000;-22,000;-272,000;0,122;0,183;1999,939;0,122
52,700;0,000;0,000;0,000;0,000;22,000;-22,000;-272,000;0,122;0,122;1999,939;0,122
52,800;0,000;0,000;0,000;0,000;22,000;-22,000;-272,000;0,061;0,183;1999,939;0,183
52,900;0,000;0,000;0,000;0,000;22,000;-22,000;-272,000;-0,061;0,183;1999,939;0,122
53,000;0,000;0,000;0,000;0,000;22,000;-22,000;-272,000;0,122;0,244;1999,939;0,183
53,100;0,000;0,000;0,000;0,000;22,000;-22,000;-272,000;0,061;0,122;1999,939;0,183
53,200;0,000;0,000;0,000;0,000;22,000;-22,000;-272,000;0,000;0,061;1999,939;0,122
53,300;0,000;0,000;0,000;0,000;22,000;-22,000;-272,000;0,000;0,183;1999,939;0,122
53,400;0,000;0,000;0,000;0,000;22,000;-22,000;-272,000;0,122;0,183;1999,939;0,122
53,500;0,000;0,000;0,000;0,000;22,000;-22,000;-272,000;0,000;0,122;1999,939;0,122
53,600;0,000;0,000;0,000;0,000;22,000;-22,000;-272,000;-0,061;0,122;1999,939;0,183
53,700;0,000;0,000;0,000;0,000;22,000;-22,000;-272,000;0,183;0,244;1999,939;0,244
